threshold,feature_engineering,model,precision,precision_lower,precision_upper,recall,recall_lower,recall_upper,f1_score,f1_lower,f1_upper
threshold_2,eyetracking,rf,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eyetracking,svm,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eyetracking,knn,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eyetracking,gb,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eyetracking,nb,0.9629629629629628,0.8917286698844735,1.034197256041452,0.8666666666666667,0.7450248553010704,0.988308478032263,0.912280701754386,0.8331720916985692,0.9913893118102028
threshold_2,eyetracking,mlp,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eyetracking,rule,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,logreg,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,rf,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,svm,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,knn,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,gb,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,nb,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,mlp,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,eeg,rule,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,hrv,logreg,0.9655172413793104,0.899107756760328,1.031926725998293,0.9333333333333332,0.8440726468771735,1.022594019789493,0.9491525423728814,0.8902687178086874,1.0080363669370753
threshold_2,hrv,rf,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,hrv,svm,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,hrv,knn,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,hrv,gb,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.9196801265256658,1.0136532068076678
threshold_2,hrv,nb,0.9523809523809524,0.8612986192624221,1.0434632854994828,0.6666666666666666,0.4979798250824453,0.8353535082508879,0.7843137254901961,0.6532753102240714,0.9153521407563208
threshold_2,hrv,mlp,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,hrv,rule,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.9196801265256658,1.0136532068076678
threshold_2,non_intrusive,logreg,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,non_intrusive,rf,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,non_intrusive,svm,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,non_intrusive,knn,0.967741935483871,0.9055454023418987,1.0299384686258433,1.0,1.0,1.0,0.9836065573770492,0.9514803180062159,1.0157327967478824
threshold_2,non_intrusive,gb,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.9196801265256658,1.0136532068076678
threshold_2,non_intrusive,nb,0.9545454545454546,0.8675044855639817,1.0415864235269274,0.7,0.5360176480688885,0.8639823519311114,0.8076923076923077,0.6849763210953127,0.9304082942893027
threshold_2,non_intrusive,mlp,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
threshold_2,non_intrusive,rule,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.902432631094155,1.0309007022391785,0.9666666666666668,0.9196801265256658,1.0136532068076678
threshold_3,pca,logreg,0.7333333333333333,0.5750910492850393,0.8915756173816273,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8301886792452831,0.7158623027228308,0.9445150557677353
threshold_3,pca,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,pca,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,pca,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,pca,gb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,pca,nb,0.7142857142857143,0.5469567837437639,0.8816146448276647,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7843137254901961,0.6443121034612862,0.9243153475191059
threshold_3,pca,mlp,0.6896551724137931,0.5212763969736101,0.8580339478539762,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7692307692307693,0.6256841449844724,0.9127773934770661
threshold_3,pca,rule,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6521739130434783,0.44113208545104327,0.8632157406359133
threshold_3,ica,logreg,0.7333333333333333,0.5750910492850393,0.8915756173816273,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8301886792452831,0.7158623027228308,0.9445150557677353
threshold_3,ica,rf,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,ica,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,ica,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,ica,gb,0.6923076923076923,0.5149012792347549,0.8697141053806297,0.782608695652174,0.614039741743733,0.9511776495606149,0.7346938775510204,0.5679441664709266,0.9014435886311143
threshold_3,ica,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,ica,mlp,0.7333333333333333,0.5750910492850393,0.8915756173816273,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8301886792452831,0.7158623027228308,0.9445150557677353
threshold_3,ica,rule,0.68,0.4971447086482821,0.862855291351718,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7083333333333334,0.5275000752849434,0.8891665913817234
threshold_3,mi,logreg,0.6896551724137931,0.5212763969736101,0.8580339478539762,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7692307692307693,0.6256841449844724,0.9127773934770661
threshold_3,mi,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,mi,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,mi,knn,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,mi,gb,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5045092593601476,0.8867950884659394
threshold_3,mi,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,mi,mlp,0.75,0.3256553497214356,1.1743446502785644,0.1304347826086956,-0.007201191908109833,0.268070757125501,0.2222222222222222,-0.07998334249115763,0.524427786935602
threshold_3,mi,rule,0.6818181818181818,0.48718865834815783,0.8764477052882057,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6666666666666666,0.460272395528393,0.8730609378049403
threshold_3,anova,logreg,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,anova,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,anova,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,anova,knn,0.7419354838709677,0.5879022399247333,0.8959687278172022,1.0,1.0,1.0,0.8518518518518519,0.750325138935301,0.9533785647684028
threshold_3,anova,gb,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5045092593601476,0.8867950884659394
threshold_3,anova,nb,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,anova,mlp,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,anova,rule,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6956521739130435,0.5045092593601476,0.8867950884659394
threshold_3,rfe,logreg,0.6538461538461539,0.47097980890573427,0.8367124987865735,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.6938775510204082,0.5093907202048917,0.8783643818359246
threshold_3,rfe,rf,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,rfe,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,rfe,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,rfe,gb,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,rfe,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,rfe,mlp,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,rfe,rule,0.6363636363636364,0.4353511288757195,0.8373761438515532,0.6086956521739131,0.4092421761187174,0.8081491282291088,0.6222222222222222,0.39476696398058675,0.8496774804638577
threshold_3,spearman,logreg,0.7241379310344828,0.561468579636768,0.8868072824321975,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.8076923076923077,0.6805961703046499,0.9347884450799655
threshold_3,spearman,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,spearman,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,spearman,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,spearman,gb,0.6896551724137931,0.5212763969736101,0.8580339478539762,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7692307692307693,0.6256841449844724,0.9127773934770661
threshold_3,spearman,nb,0.6896551724137931,0.5212763969736101,0.8580339478539762,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7692307692307693,0.6256841449844724,0.9127773934770661
threshold_3,spearman,mlp,0.7916666666666666,0.6291892403575442,0.9541440929757891,0.8260869565217391,0.6711827779375525,0.9809911351059257,0.8085106382978723,0.6695741438502434,0.9474471327455012
threshold_3,spearman,rule,0.6818181818181818,0.48718865834815783,0.8764477052882057,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6666666666666666,0.460272395528393,0.8730609378049403
threshold_3,all_features,logreg,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
threshold_3,all_features,rf,0.7419354838709677,0.5879022399247333,0.8959687278172022,1.0,1.0,1.0,0.8518518518518519,0.750325138935301,0.9533785647684028
threshold_3,all_features,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,all_features,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,all_features,gb,0.75,0.5767620219562902,0.9232379780437098,0.782608695652174,0.614039741743733,0.9511776495606149,0.7659574468085106,0.6081143801214889,0.9238005134955324
threshold_3,all_features,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,all_features,mlp,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,all_features,rule,0.7222222222222222,0.5153052991433373,0.9291391453011071,0.5652173913043478,0.36262272238161125,0.7678120602270844,0.6341463414634146,0.4081247775369803,0.860167905389849
threshold_3,eyetracking,logreg,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eyetracking,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eyetracking,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eyetracking,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eyetracking,gb,0.6666666666666666,0.478069044320638,0.8552642890126952,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6808510638297872,0.48529861893555537,0.8764035087240191
threshold_3,eyetracking,nb,0.68,0.4971447086482821,0.862855291351718,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7083333333333334,0.5275000752849434,0.8891665913817234
threshold_3,eyetracking,mlp,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eyetracking,rule,0.68,0.4971447086482821,0.862855291351718,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7083333333333334,0.5275000752849434,0.8891665913817234
threshold_3,eeg,logreg,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eeg,rf,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eeg,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,eeg,knn,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
threshold_3,eeg,gb,0.7241379310344828,0.561468579636768,0.8868072824321975,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.8076923076923077,0.6805961703046499,0.9347884450799655
threshold_3,eeg,nb,0.5882352941176471,0.35428492811447043,0.8221856601208237,0.4347826086956521,0.23218793977291557,0.6373772776183886,0.5,0.20058182138715985,0.7994181786128401
threshold_3,eeg,mlp,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,eeg,rule,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,hrv,logreg,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
threshold_3,hrv,rf,0.7419354838709677,0.5879022399247333,0.8959687278172022,1.0,1.0,1.0,0.8518518518518519,0.750325138935301,0.9533785647684028
threshold_3,hrv,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,hrv,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,hrv,gb,0.7333333333333333,0.5750910492850393,0.8915756173816273,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8301886792452831,0.7158623027228308,0.9445150557677353
threshold_3,hrv,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,hrv,mlp,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,hrv,rule,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7391304347826086,0.5674501837381855,0.9108106858270318
threshold_3,non_intrusive,logreg,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
threshold_3,non_intrusive,rf,0.7419354838709677,0.5879022399247333,0.8959687278172022,1.0,1.0,1.0,0.8518518518518519,0.750325138935301,0.9533785647684028
threshold_3,non_intrusive,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,non_intrusive,knn,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,non_intrusive,gb,0.7692307692307693,0.607281612087224,0.9311799263743146,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.8163265306122449,0.6851221315743472,0.9475309296501426
threshold_3,non_intrusive,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3,non_intrusive,mlp,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3,non_intrusive,rule,0.7407407407407407,0.5754431732293338,0.9060383082521476,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.8,0.6640821289758785,0.9359178710241216
threshold_3_5,pca,logreg,0.6666666666666666,0.46504732758694656,0.8682860057463867,0.6086956521739131,0.4092421761187174,0.8081491282291088,0.6363636363636364,0.41387066120105376,0.858856611526219
threshold_3_5,pca,rf,0.6666666666666666,0.4888551230979514,0.8444782102353818,0.782608695652174,0.614039741743733,0.9511776495606149,0.72,0.5496819490475634,0.8903180509524365
threshold_3_5,pca,svm,0.7096774193548387,0.5498916325957811,0.8694632061138964,0.9565217391304348,0.873179017733963,1.0398644605269067,0.8148148148148148,0.6967521802997015,0.932877449329928
threshold_3_5,pca,knn,0.6666666666666666,0.46504732758694656,0.8682860057463867,0.6086956521739131,0.4092421761187174,0.8081491282291088,0.6363636363636364,0.41387066120105376,0.858856611526219
threshold_3_5,pca,gb,0.75,0.44994302022779314,1.0500569797722068,0.2608695652173913,0.08141420999491758,0.44032492043986504,0.3870967741935484,0.08236083266386385,0.6918327157232329
threshold_3_5,pca,nb,0.7727272727272727,0.597612198465903,0.9478423469886424,0.7391304347826086,0.5596750795601348,0.9185857900050824,0.7555555555555555,0.5895768651990326,0.9215342459120784
threshold_3_5,pca,mlp,0.7222222222222222,0.5153052991433373,0.9291391453011071,0.5652173913043478,0.36262272238161125,0.7678120602270844,0.6341463414634146,0.4081247775369803,0.860167905389849
threshold_3_5,pca,rule,0.8666666666666667,0.6946391672818109,1.0386941660515225,0.5652173913043478,0.36262272238161125,0.7678120602270844,0.6842105263157895,0.4884267051433033,0.8799943474882757
threshold_3_5,ica,logreg,0.625,0.38778412902218873,0.8622158709778113,0.4347826086956521,0.23218793977291557,0.6373772776183886,0.5128205128205128,0.2220095117709564,0.8036315138700691
threshold_3_5,ica,rf,0.8888888888888888,0.6835698038000476,1.09420797397773,0.3478260869565217,0.1531794251244177,0.5424727487886256,0.5,0.25523638841877244,0.7447636115812275
threshold_3_5,ica,svm,0.6785714285714286,0.5055861683545264,0.8515566887883308,0.8260869565217391,0.6711827779375525,0.9809911351059257,0.7450980392156863,0.5883871376199347,0.9018089408114379
threshold_3_5,ica,knn,0.5789473684210527,0.3569442751762152,0.8009504616658901,0.4782608695652174,0.27411372836892345,0.6824080107615114,0.5238095238095238,0.23951238442721967,0.808106663191828
threshold_3_5,ica,gb,0.6,0.3852967027539411,0.8147032972460588,0.5217391304347826,0.31759198923848864,0.7258862716310766,0.5581395348837209,0.2943119809754773,0.8219670887919646
threshold_3_5,ica,nb,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3_5,ica,mlp,0.5294117647058824,0.29214278803842825,0.7666807413733365,0.391304347826087,0.1918508717708913,0.5907578238812826,0.45,0.11827251700479297,0.781727482995207
threshold_3_5,ica,rule,0.6818181818181818,0.48718865834815783,0.8764477052882057,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6666666666666666,0.460272395528393,0.8730609378049403
threshold_3_5,mi,logreg,0.6,0.3520819870781754,0.8479180129218246,0.391304347826087,0.1918508717708913,0.5907578238812826,0.4736842105263157,0.1601472035577633,0.7872212174948681
threshold_3_5,mi,rf,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6521739130434783,0.44113208545104327,0.8632157406359133
threshold_3_5,mi,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3_5,mi,knn,0.7272727272727273,0.5411713075347333,0.9133741470107213,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.7111111111111111,0.5250910631767203,0.897131159045502
threshold_3_5,mi,gb,0.5,0.23808879569410069,0.7619112043058993,0.3043478260869565,0.11630128548714644,0.4923943666867665,0.3783783783783784,-0.0026733353478867183,0.7594300921046435
threshold_3_5,mi,nb,0.6,0.29636368514840156,0.9036363148515985,0.2608695652173913,0.08141420999491758,0.44032492043986504,0.3636363636363636,0.0029006459792509376,0.7243720812934762
threshold_3_5,mi,mlp,0.6923076923076923,0.5149012792347549,0.8697141053806297,0.782608695652174,0.614039741743733,0.9511776495606149,0.7346938775510204,0.5679441664709266,0.9014435886311143
threshold_3_5,mi,rule,0.6666666666666666,0.428107447504379,0.9052258858289542,0.4347826086956521,0.23218793977291557,0.6373772776183886,0.5263157894736842,0.24557773370927372,0.8070538452380946
threshold_3_5,anova,logreg,0.7241379310344828,0.561468579636768,0.8868072824321975,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.8076923076923077,0.6805961703046499,0.9347884450799655
threshold_3_5,anova,rf,0.6086956521739131,0.4092421761187174,0.8081491282291088,0.6086956521739131,0.4092421761187174,0.8081491282291088,0.6086956521739131,0.37699545036343285,0.8403958539843933
threshold_3_5,anova,svm,0.71875,0.5629712207243163,0.8745287792756837,1.0,1.0,1.0,0.8363636363636363,0.7308975405102147,0.9418297322170579
threshold_3_5,anova,knn,0.64,0.45184345748415483,0.8281565425158453,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.6666666666666666,0.46732355900998535,0.8660097743233479
threshold_3_5,anova,gb,0.75,0.5767620219562902,0.9232379780437098,0.782608695652174,0.614039741743733,0.9511776495606149,0.7659574468085106,0.6081143801214889,0.9238005134955324
threshold_3_5,anova,nb,0.5294117647058824,0.29214278803842825,0.7666807413733365,0.391304347826087,0.1918508717708913,0.5907578238812826,0.45,0.11827251700479297,0.781727482995207
threshold_3_5,anova,mlp,0.6818181818181818,0.48718865834815783,0.8764477052882057,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6666666666666666,0.460272395528393,0.8730609378049403
threshold_3_5,anova,rule,0.7142857142857143,0.5210709081024998,0.9075005204689288,0.6521739130434783,0.4575272512113743,0.8468205748755823,0.6818181818181818,0.48083422927145414,0.8828021343649094
threshold_3_5,rfe,logreg,0.5882352941176471,0.35428492811447043,0.8221856601208237,0.4347826086956521,0.23218793977291557,0.6373772776183886,0.5,0.20058182138715985,0.7994181786128401
threshold_3_5,rfe,rf,0.6896551724137931,0.5212763969736101,0.8580339478539762,0.8695652173913043,0.7319292428744989,1.0072011919081099,0.7692307692307693,0.6256841449844724,0.9127773934770661
threshold_3_5,rfe,svm,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
threshold_3_5,rfe,knn,0.6666666666666666,0.4888551230979514,0.8444782102353818,0.782608695652174,0.614039741743733,0.9511776495606149,0.72,0.5496819490475634,0.8903180509524365
threshold_3_5,rfe,gb,0.7307692307692307,0.5602733504809246,0.9012651110575368,0.8260869565217391,0.6711827779375525,0.9809911351059257,0.7755102040816326,0.6264084834913605,0.9246119246719048
threshold_3_5,rfe,nb,0.5714285714285714,0.31220370689750276,0.83065343595964,0.3478260869565217,0.1531794251244177,0.5424727487886256,0.4324324324324324,0.0935514457821987,0.771313419082666
threshold_3_5,rfe,mlp,0.7272727272727273,0.5411713075347333,0.9133741470107213,0.6956521739130435,0.5076056333132334,0.8836987145128535,0.7111111111111111,0.5250910631767203,0.897131159045502
threshold_3_5,rfe,rule,0.782608695652174,0.614039741743733,0.9511776495606149,0.782608695652174,0.614039741743733,0.9511776495606149,0.782608695652174,0.6303023756887203,0.9349150156156276
threshold_3_5,spearman,logreg,0.631578947368421,0.41468005579828326,0.8484778389385588,0.5217391304347826,0.31759198923848864,0.7258862716310766,0.5714285714285714,0.3134815820495222,0.8293755608076205
threshold_3_5,spearman,rf,0.7307692307692307,0.5602733504809246,0.9012651110575368,0.8260869565217391,0.6711827779375525,0.9809911351059257,0.7755102040816326,0.6264084834913605,0.9246119246719048
threshold_3_5,spearman,svm,0.7,0.5360176480688885,0.8639823519311114,0.9130434782608696,0.7978889601695959,1.0281979963521435,0.7924528301886793,0.6617464232770187,0.9231592371003399
